"url","id","label_it","level.@type","level.@value","parent"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.1.9.3.6","1.2.1.9.3.6","Presidente di squadra di calcio","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.1.9.3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.1.0.1","1.2.2.1.0.1","Direttore o dirigente generale di azienda agricola","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.1.0.2","1.2.2.1.0.2","Direttore o dirigente generale di azienda ittica","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.1.0.3","1.2.2.1.0.3","Direttore o dirigente generale di azienda per la silvicoltura","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.1","1.2.2.2.0.1","Direttore di stabilimento industriale manifatturiero","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.10","1.2.2.2.0.10","Direttore o dirigente generale di impresa di costruzione navale","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.11","1.2.2.2.0.11","Direttore o dirigente generale di impresa di servizi ambientali","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.12","1.2.2.2.0.12","Direttore o dirigente generale di impresa manifatturiera","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.2","1.2.2.2.0.2","Direttore o dirigente generale di azienda alimentare","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.3","1.2.2.2.0.3","Direttore o dirigente generale di azienda del mobile","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.4","1.2.2.2.0.4","Direttore o dirigente generale di azienda di attività estrattiva","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.5","1.2.2.2.0.5","Direttore o dirigente generale di azienda di costruzioni meccaniche","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.6","1.2.2.2.0.6","Direttore o dirigente generale di azienda di produzione o distribuzione di energia, gas o acqua","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.7","1.2.2.2.0.7","Direttore o dirigente generale di azienda farmaceutica","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.8","1.2.2.2.0.8","Direttore o dirigente generale di azienda nell'industria manifatturiera","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.2.0.9","1.2.2.2.0.9","Direttore o dirigente generale di azienda tessile","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.3.0.1","1.2.2.3.0.1","Direttore o dirigente generale di azienda di costruzioni","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.3.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.3.0.2","1.2.2.3.0.2","Direttore o dirigente generale di impresa di costruzione edile","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.3.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.4.0.1","1.2.2.4.0.1","Direttore di azienda di importazione esportazione","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.4.0.2","1.2.2.4.0.2","Direttore di azienda di vendita all'ingrosso","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.4.0.3","1.2.2.4.0.3","Direttore di centro commerciale","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.4.0.4","1.2.2.4.0.4","Direttore di ipermercato","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.4.0.5","1.2.2.4.0.5","Direttore di magazzino di vendita","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.4.0.6","1.2.2.4.0.6","Direttore di succursale commerciale","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.4.0.7","1.2.2.4.0.7","Direttore o dirigente generale di consorzio area commerciale","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.4.0.8","1.2.2.4.0.8","Direttore o dirigente generale di filiale commerciale","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.5.0.1","1.2.2.5.0.1","Direttore centrale di pubblici esercizi","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.5.0.2","1.2.2.5.0.2","Direttore di albergo","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.5.0.3","1.2.2.5.0.3","Direttore di azienda di catering","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.5.0.4","1.2.2.5.0.4","Direttore di grande azienda di ristorazione","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.5.0.5","1.2.2.5.0.5","Direttore di mensa aziendale","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.5.0.6","1.2.2.5.0.6","Direttore di villaggio turistico","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.5.0.7","1.2.2.5.0.7","Direttore generale di pubblici esercizi","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.1.1","1.2.2.6.1.1","Direttore di aeroporto","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.1.2","1.2.2.6.1.2","Direttore di azienda di trasporto marittimo","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.1.3","1.2.2.6.1.3","Direttore o dirigente generale di azienda di magazzinaggio e deposito","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.1.4","1.2.2.6.1.4","Direttore o dirigente generale di azienda di trasporto e comunicazione","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.1.5","1.2.2.6.1.5","Direttore o dirigente generale di azienda di trasporto ferroviario","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.2.1","1.2.2.6.2.1","Direttore di agenzia di stampa","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.2.2","1.2.2.6.2.2","Direttore di periodico","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.2.3","1.2.2.6.2.3","Direttore di quotidiano","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.3.1","1.2.2.6.3.1","Direttore o dirigente generale di azienda nel settore dei servizi informatici","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.6.3.2","1.2.2.6.3.2","Direttore o dirigente generale di azienda nel settore delle telecomunicazioni","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.6.3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.7.0.1","1.2.2.7.0.1","Direttore centrale bancario","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.7.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.7.0.2","1.2.2.7.0.2","Direttore o dirigente generale di compagnia di assicurazione","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.7.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.7.0.3","1.2.2.7.0.3","Direttore o dirigente generale di impresa immobiliare","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.7.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.7.0.4","1.2.2.7.0.4","Direttore o dirigente generale di istituto di credito","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.7.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.7.0.5","1.2.2.7.0.5","Dirigente generale di istituto bancario","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.7.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.8.0.1","1.2.2.8.0.1","Direttore o dirigente generale di azienda nei servizi per le imprese","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.8.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.8.0.2","1.2.2.8.0.2","Direttore o dirigente generale di grande azienda di call center","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.8.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.8.0.3","1.2.2.8.0.3","Direttore o dirigente generale di grande azienda di ricerche di mercato e sondaggi di opinioni","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.8.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.9.0.1","1.2.2.9.0.1","Direttore o dirigente generale di azienda nel settore delle attività di intrattenimento e divertimento","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.9.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.9.0.2","1.2.2.9.0.2","Direttore o dirigente generale di azienda per le attività culturali","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.9.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.2.9.0.3","1.2.2.9.0.3","Direttore o dirigente generale di azienda per le attività sportive","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.2.9.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.1.0.1","1.2.3.1.0.1","Direttore o dirigente generale del dipartimento affari generali","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.1.0.2","1.2.3.1.0.2","Direttore o dirigente generale del dipartimento amministrazione","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.1.0.3","1.2.3.1.0.3","Direttore o dirigente generale del dipartimento bilancio","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.1.0.4","1.2.3.1.0.4","Direttore o dirigente generale del dipartimento di gestione","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.1.0.5","1.2.3.1.0.5","Direttore o dirigente generale del dipartimento finanza","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.2.0.1","1.2.3.2.0.1","Direttore o dirigente generale del dipartimento relazioni industriali","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.2.0.2","1.2.3.2.0.2","Direttore o dirigente generale del dipartimento risorse umane","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.3.0.1","1.2.3.3.0.1","Direttore o dirigente generale del dipartimento commerciale","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.3.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.3.0.2","1.2.3.3.0.2","Direttore o dirigente generale del dipartimento marketing","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.3.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.3.0.3","1.2.3.3.0.3","Direttore o dirigente generale del dipartimento vendite","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.3.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.4.0.1","1.2.3.4.0.1","Direttore o dirigente generale del dipartimento pubblicità","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.4.0.2","1.2.3.4.0.2","Direttore o dirigente generale del dipartimento relazioni pubbliche","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.4.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.5.0.1","1.2.3.5.0.1","Direttore o dirigente generale del dipartimento acquisti","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.5.0.2","1.2.3.5.0.2","Direttore o dirigente generale del dipartimento distribuzione","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.5.0.3","1.2.3.5.0.3","Direttore o dirigente generale del dipartimento logistica","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.5.0.4","1.2.3.5.0.4","Food and beverage manager","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.5.0.5","1.2.3.5.0.5","Room division manager","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.5.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.6.0.1","1.2.3.6.0.1","Direttore o dirigente generale del dipartimento di calcolo","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.6.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.6.0.2","1.2.3.6.0.2","Direttore o dirigente generale del dipartimento servizi informatici","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.6.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.7.0.1","1.2.3.7.0.1","Direttore o dirigente generale del centro studi imprese private","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.7.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.7.0.2","1.2.3.7.0.2","Direttore o dirigente generale del dipartimento ricerca e sviluppo","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.7.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.7.0.3","1.2.3.7.0.3","Direttore responsabile ricerca e sviluppo","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.7.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.2.3.9.0.1","1.2.3.9.0.1","Direttore dipartimento politiche e pianificazione","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.2.3.9.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.3.1.1.0.1","1.3.1.1.0.1","Imprenditore o responsabile di piccola azienda agricola","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.3.1.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.3.1.1.0.2","1.3.1.1.0.2","Imprenditore o responsabile di piccola azienda di allevamento","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.3.1.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.3.1.1.0.3","1.3.1.1.0.3","Imprenditore o responsabile di piccola azienda ittica","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.3.1.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.3.1.1.0.4","1.3.1.1.0.4","Imprenditore o responsabile di piccola azienda per la silvicoltura","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.3.1.1.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.3.1.2.0.1","1.3.1.2.0.1","Imprenditore o responsabile di piccola azienda alimentare","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.3.1.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.3.1.2.0.2","1.3.1.2.0.2","Imprenditore o responsabile di piccola azienda del mobile","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.3.1.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.3.1.2.0.3","1.3.1.2.0.3","Imprenditore o responsabile di piccola azienda di costruzioni meccaniche","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.3.1.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.3.1.2.0.4","1.3.1.2.0.4","Imprenditore o responsabile di piccola azienda di servizi ambientali","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.3.1.2.0"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello6/1.3.1.2.0.5","1.3.1.2.0.5","Imprenditore o responsabile di piccola azienda farmaceutica","http://www.w3.org/2001/XMLSchema#integer","6","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello5/1.3.1.2.0"
