"url","id","label_it","level.@type","level.@value"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z217","Z217","TAIWAN (REPUBBLICA DELLA CINA NAZIONALE - FORMOSA ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z218","Z218","GAZA (TERRITORIO DI)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z219","Z219","GIAPPONE","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z220","Z220","GIORDANIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z221","Z221","HONG KONG","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z222","Z222","INDIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z223","Z223","INDONESIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z224","Z224","IRAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z225","Z225","IRAQ","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z226","Z226","ISRAELE","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z227","Z227","KUWAIT","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z228","Z228","LAOS","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z229","Z229","LIBANO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z230","Z230","MALAYSIA (ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z231","Z231","MACAO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z232","Z232","MALDIVE","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z233","Z233","MONGOLIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z234","Z234","NEPAL","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z235","Z235","OMAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z236","Z236","PAKISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z237","Z237","QATAR","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z238","Z238","RYUKYU (ISOLE)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z239","Z239","SIKKIM","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z240","Z240","SIRIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z241","Z241","THAILANDIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z242","Z242","TIMOR (ISOLA)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z243","Z243","TURCHIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z244","Z244","VIETNAM DEL SUD","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z245","Z245","VIETNAM DEL NORD","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z246","Z246","YEMEN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z247","Z247","MALAYSIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z248","Z248","SINGAPORE","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z249","Z249","BANGLADESH","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z250","Z250","YEMEN REPUBBLICA DEMOCRATICA POPOLARE","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z251","Z251","VIETNAM","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z252","Z252","ARMENIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z253","Z253","AZERBAIGIAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z254","Z254","GEORGIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z255","Z255","KAZAKISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z256","Z256","KIRGHIZISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z257","Z257","TAGIKISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z258","Z258","TURKEMENISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z259","Z259","UZBEKISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z300","Z300","NAMIBIA (AFRICA DEL SUD OVEST ANTE 1978)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z301","Z301","ALGERIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z302","Z302","ANGOLA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z303","Z303","BASUTOLAND-SUD AFRICA BRITANNICO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z304","Z304","BECIUANIA-SUD AFRICA BRITANNICO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z305","Z305","BURUNDI","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z306","Z306","CAMERUN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z307","Z307","CAPO VERDE","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z308","Z308","CENTRAFRICANA REPUBBLICA (CENTROAFRICANO IMPERO ANTE 1980)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z309","Z309","CIAD","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z310","Z310","COMORE (COMORE ISOLE ANTE 1977)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z311","Z311","CONGO REPUBBLICA POPOLARE (CONGO BRAZZAVILLE ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z312","Z312","CONGO REPUBBLICA DEMOCRATICA (ZAIRE ANTE 1997)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z313","Z313","COSTA D'AVORIO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z314","Z314","BENIN (DAHOMEI ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z315","Z315","ETIOPIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z316","Z316","GABON","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z317","Z317","GAMBIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z318","Z318","GHANA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z319","Z319","GUINEA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z320","Z320","GUINEA BISSAU (GUINEA PORTOGHESE ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z321","Z321","GUINEA EQUATORIALE (GUINEA SPAGNOLA ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z322","Z322","KENYA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z323","Z323","IFNI (ANTE 1984)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z324","Z324","LA REUNION (ISOLA)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z325","Z325","LIBERIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z326","Z326","LIBIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z327","Z327","MADAGASCAR","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z328","Z328","MALAWI","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z329","Z329","MALI","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z330","Z330","MAROCCO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z331","Z331","MAURITANIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z332","Z332","MAURIZIO (MAURIZIO ISOLE ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z333","Z333","MOZAMBICO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z334","Z334","NIGER","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z335","Z335","NIGERIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z336","Z336","EGITTO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z337","Z337","ZIMBABWE (RHODESIA ANTE 1980)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z338","Z338","RUANDA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z339","Z339","SAHARA SPAGNOLO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z340","Z340","SANT'ELENA (ISOLA)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z341","Z341","SAO TOME' E PRINCIPE (SAO TOME' E PRINCIPE ISOLE ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z342","Z342","SEYCHELLES","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z343","Z343","SENEGAL","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z344","Z344","SIERRA LEONE","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z345","Z345","SOMALIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z346","Z346","SOMALIA FRANCESE (TERRITORIO FRANCESE DEGLI AFAR E DEGLI ISSA ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
